image,expected_class,label_file,current_label,review_status
bighorn_sheep_214.jpg,bighorn_sheep,bighorn_sheep_214.txt,EMPTY,PENDING
bighorn_sheep_222.jpg,bighorn_sheep,bighorn_sheep_222.txt,EMPTY,PENDING
bighorn_sheep_227.jpg,bighorn_sheep,bighorn_sheep_227.txt,EMPTY,PENDING
bighorn_sheep_231.jpg,bighorn_sheep,bighorn_sheep_231.txt,EMPTY,PENDING
bighorn_sheep_232.jpg,bighorn_sheep,bighorn_sheep_232.txt,EMPTY,PENDING
bighorn_sheep_26.jpg,bighorn_sheep,bighorn_sheep_26.txt,EMPTY,PENDING
bighorn_sheep_272.jpg,bighorn_sheep,bighorn_sheep_272.txt,EMPTY,PENDING
bighorn_sheep_276.jpg,bighorn_sheep,bighorn_sheep_276.txt,EMPTY,PENDING
bighorn_sheep_289.jpg,bighorn_sheep,bighorn_sheep_289.txt,EMPTY,PENDING
bighorn_sheep_34.jpg,bighorn_sheep,bighorn_sheep_34.txt,EMPTY,PENDING
bighorn_sheep_38.jpg,bighorn_sheep,bighorn_sheep_38.txt,EMPTY,PENDING
bighorn_sheep_39.jpg,bighorn_sheep,bighorn_sheep_39.txt,EMPTY,PENDING
bighorn_sheep_41.jpg,bighorn_sheep,bighorn_sheep_41.txt,EMPTY,PENDING
bighorn_sheep_49.jpg,bighorn_sheep,bighorn_sheep_49.txt,EMPTY,PENDING
bighorn_sheep_57.jpg,bighorn_sheep,bighorn_sheep_57.txt,EMPTY,PENDING
bighorn_sheep_62.jpg,bighorn_sheep,bighorn_sheep_62.txt,EMPTY,PENDING
bighorn_sheep_64.jpg,bighorn_sheep,bighorn_sheep_64.txt,EMPTY,PENDING
bighorn_sheep_65.jpg,bighorn_sheep,bighorn_sheep_65.txt,EMPTY,PENDING
bighorn_sheep_66.jpg,bighorn_sheep,bighorn_sheep_66.txt,EMPTY,PENDING
bighorn_sheep_79.jpg,bighorn_sheep,bighorn_sheep_79.txt,EMPTY,PENDING
california_vole_10.jpg,california_vole,california_vole_10.txt,EMPTY,PENDING
california_vole_101.jpg,california_vole,california_vole_101.txt,EMPTY,PENDING
california_vole_103.jpg,california_vole,california_vole_103.txt,EMPTY,PENDING
california_vole_12.jpg,california_vole,california_vole_12.txt,EMPTY,PENDING
california_vole_129.jpg,california_vole,california_vole_129.txt,EMPTY,PENDING
california_vole_13.jpg,california_vole,california_vole_13.txt,EMPTY,PENDING
california_vole_131.jpg,california_vole,california_vole_131.txt,EMPTY,PENDING
california_vole_136.jpg,california_vole,california_vole_136.txt,EMPTY,PENDING
california_vole_137.jpg,california_vole,california_vole_137.txt,EMPTY,PENDING
california_vole_141.jpg,california_vole,california_vole_141.txt,EMPTY,PENDING
california_vole_15.jpg,california_vole,california_vole_15.txt,EMPTY,PENDING
california_vole_153.jpg,california_vole,california_vole_153.txt,EMPTY,PENDING
california_vole_159.jpg,california_vole,california_vole_159.txt,EMPTY,PENDING
california_vole_162.jpg,california_vole,california_vole_162.txt,EMPTY,PENDING
california_vole_169.jpg,california_vole,california_vole_169.txt,EMPTY,PENDING
california_vole_17.jpg,california_vole,california_vole_17.txt,EMPTY,PENDING
california_vole_170.jpg,california_vole,california_vole_170.txt,EMPTY,PENDING
california_vole_182.jpg,california_vole,california_vole_182.txt,EMPTY,PENDING
california_vole_195.jpg,california_vole,california_vole_195.txt,EMPTY,PENDING
california_vole_202.jpg,california_vole,california_vole_202.txt,EMPTY,PENDING
california_vole_208.jpg,california_vole,california_vole_208.txt,EMPTY,PENDING
california_vole_215.jpg,california_vole,california_vole_215.txt,EMPTY,PENDING
california_vole_22.jpg,california_vole,california_vole_22.txt,EMPTY,PENDING
california_vole_226.jpg,california_vole,california_vole_226.txt,EMPTY,PENDING
california_vole_227.jpg,california_vole,california_vole_227.txt,EMPTY,PENDING
california_vole_228.jpg,california_vole,california_vole_228.txt,EMPTY,PENDING
california_vole_231.jpg,california_vole,california_vole_231.txt,EMPTY,PENDING
california_vole_24.jpg,california_vole,california_vole_24.txt,EMPTY,PENDING
california_vole_244.jpg,california_vole,california_vole_244.txt,EMPTY,PENDING
california_vole_246.jpg,california_vole,california_vole_246.txt,EMPTY,PENDING
california_vole_247.jpg,california_vole,california_vole_247.txt,EMPTY,PENDING
california_vole_255.jpg,california_vole,california_vole_255.txt,EMPTY,PENDING
california_vole_259.jpg,california_vole,california_vole_259.txt,EMPTY,PENDING
california_vole_26.jpg,california_vole,california_vole_26.txt,EMPTY,PENDING
california_vole_262.jpg,california_vole,california_vole_262.txt,EMPTY,PENDING
california_vole_263.jpg,california_vole,california_vole_263.txt,EMPTY,PENDING
california_vole_264.jpg,california_vole,california_vole_264.txt,EMPTY,PENDING
california_vole_267.jpg,california_vole,california_vole_267.txt,EMPTY,PENDING
california_vole_275.jpg,california_vole,california_vole_275.txt,EMPTY,PENDING
california_vole_283.jpg,california_vole,california_vole_283.txt,EMPTY,PENDING
california_vole_284.jpg,california_vole,california_vole_284.txt,EMPTY,PENDING
california_vole_287.jpg,california_vole,california_vole_287.txt,EMPTY,PENDING
california_vole_299.jpg,california_vole,california_vole_299.txt,EMPTY,PENDING
california_vole_3.jpg,california_vole,california_vole_3.txt,EMPTY,PENDING
california_vole_30.jpg,california_vole,california_vole_30.txt,EMPTY,PENDING
california_vole_33.jpg,california_vole,california_vole_33.txt,EMPTY,PENDING
california_vole_36.jpg,california_vole,california_vole_36.txt,EMPTY,PENDING
california_vole_42.jpg,california_vole,california_vole_42.txt,EMPTY,PENDING
california_vole_62.jpg,california_vole,california_vole_62.txt,EMPTY,PENDING
california_vole_66.jpg,california_vole,california_vole_66.txt,EMPTY,PENDING
california_vole_67.jpg,california_vole,california_vole_67.txt,EMPTY,PENDING
california_vole_71.jpg,california_vole,california_vole_71.txt,EMPTY,PENDING
california_vole_73.jpg,california_vole,california_vole_73.txt,EMPTY,PENDING
california_vole_75.jpg,california_vole,california_vole_75.txt,EMPTY,PENDING
california_vole_78.jpg,california_vole,california_vole_78.txt,EMPTY,PENDING
california_vole_84.jpg,california_vole,california_vole_84.txt,EMPTY,PENDING
california_vole_89.jpg,california_vole,california_vole_89.txt,EMPTY,PENDING
california_vole_93.jpg,california_vole,california_vole_93.txt,EMPTY,PENDING
Deer_103.jpg,Deer,Deer_103.txt,EMPTY,PENDING
Deer_105.jpg,Deer,Deer_105.txt,EMPTY,PENDING
Deer_131.jpg,Deer,Deer_131.txt,EMPTY,PENDING
Deer_138.jpg,Deer,Deer_138.txt,EMPTY,PENDING
Deer_143.jpg,Deer,Deer_143.txt,EMPTY,PENDING
Deer_146.jpg,Deer,Deer_146.txt,EMPTY,PENDING
Deer_150.jpg,Deer,Deer_150.txt,EMPTY,PENDING
Deer_170.jpg,Deer,Deer_170.txt,EMPTY,PENDING
Deer_180.jpg,Deer,Deer_180.txt,EMPTY,PENDING
Deer_187.jpg,Deer,Deer_187.txt,EMPTY,PENDING
Deer_2.jpg,Deer,Deer_2.txt,EMPTY,PENDING
Deer_213.jpg,Deer,Deer_213.txt,EMPTY,PENDING
Deer_227.jpg,Deer,Deer_227.txt,EMPTY,PENDING
Deer_240.jpg,Deer,Deer_240.txt,EMPTY,PENDING
Deer_257.jpg,Deer,Deer_257.txt,EMPTY,PENDING
Deer_274.jpg,Deer,Deer_274.txt,EMPTY,PENDING
Deer_278.jpg,Deer,Deer_278.txt,EMPTY,PENDING
Deer_281.jpg,Deer,Deer_281.txt,EMPTY,PENDING
Deer_291.jpg,Deer,Deer_291.txt,EMPTY,PENDING
Deer_307.jpg,Deer,Deer_307.txt,EMPTY,PENDING
Deer_320.jpg,Deer,Deer_320.txt,EMPTY,PENDING
Deer_330.jpg,Deer,Deer_330.txt,EMPTY,PENDING
Deer_331.jpg,Deer,Deer_331.txt,EMPTY,PENDING
Deer_333.jpg,Deer,Deer_333.txt,EMPTY,PENDING
Deer_340.jpg,Deer,Deer_340.txt,EMPTY,PENDING
Deer_341.jpg,Deer,Deer_341.txt,EMPTY,PENDING
Deer_343.jpg,Deer,Deer_343.txt,EMPTY,PENDING
Deer_347.jpg,Deer,Deer_347.txt,EMPTY,PENDING
Deer_351.jpg,Deer,Deer_351.txt,EMPTY,PENDING
Deer_355.jpg,Deer,Deer_355.txt,EMPTY,PENDING
Deer_362.jpg,Deer,Deer_362.txt,EMPTY,PENDING
Deer_384.jpg,Deer,Deer_384.txt,EMPTY,PENDING
Deer_388.jpg,Deer,Deer_388.txt,EMPTY,PENDING
Deer_48.jpg,Deer,Deer_48.txt,EMPTY,PENDING
Deer_5.jpg,Deer,Deer_5.txt,EMPTY,PENDING
Deer_60.jpg,Deer,Deer_60.txt,EMPTY,PENDING
Deer_75.jpg,Deer,Deer_75.txt,EMPTY,PENDING
Fox_105.jpg,Fox,Fox_105.txt,EMPTY,PENDING
Fox_107.jpg,Fox,Fox_107.txt,EMPTY,PENDING
Fox_121.jpg,Fox,Fox_121.txt,EMPTY,PENDING
Fox_137.jpg,Fox,Fox_137.txt,EMPTY,PENDING
Fox_141.jpg,Fox,Fox_141.txt,EMPTY,PENDING
Fox_143.jpg,Fox,Fox_143.txt,EMPTY,PENDING
Fox_154.jpg,Fox,Fox_154.txt,EMPTY,PENDING
Fox_155.jpg,Fox,Fox_155.txt,EMPTY,PENDING
Fox_156.jpg,Fox,Fox_156.txt,EMPTY,PENDING
Fox_16.jpg,Fox,Fox_16.txt,EMPTY,PENDING
Fox_176.jpg,Fox,Fox_176.txt,EMPTY,PENDING
Fox_179.jpg,Fox,Fox_179.txt,EMPTY,PENDING
Fox_181.jpg,Fox,Fox_181.txt,EMPTY,PENDING
Fox_190.jpg,Fox,Fox_190.txt,EMPTY,PENDING
Fox_211.jpg,Fox,Fox_211.txt,EMPTY,PENDING
Fox_215.jpg,Fox,Fox_215.txt,EMPTY,PENDING
Fox_222.jpg,Fox,Fox_222.txt,EMPTY,PENDING
Fox_224.jpg,Fox,Fox_224.txt,EMPTY,PENDING
Fox_227.jpg,Fox,Fox_227.txt,EMPTY,PENDING
Fox_228.jpg,Fox,Fox_228.txt,EMPTY,PENDING
Fox_250.jpg,Fox,Fox_250.txt,EMPTY,PENDING
Fox_260.jpg,Fox,Fox_260.txt,EMPTY,PENDING
Fox_28.jpg,Fox,Fox_28.txt,EMPTY,PENDING
Fox_288.jpg,Fox,Fox_288.txt,EMPTY,PENDING
Fox_290.jpg,Fox,Fox_290.txt,EMPTY,PENDING
Fox_291.jpg,Fox,Fox_291.txt,EMPTY,PENDING
Fox_32.jpg,Fox,Fox_32.txt,EMPTY,PENDING
Fox_37.jpg,Fox,Fox_37.txt,EMPTY,PENDING
Fox_38.jpg,Fox,Fox_38.txt,EMPTY,PENDING
Fox_39.jpg,Fox,Fox_39.txt,EMPTY,PENDING
Fox_47.jpg,Fox,Fox_47.txt,EMPTY,PENDING
Fox_49.jpg,Fox,Fox_49.txt,EMPTY,PENDING
Fox_5.jpg,Fox,Fox_5.txt,EMPTY,PENDING
Fox_51.jpg,Fox,Fox_51.txt,EMPTY,PENDING
Fox_60.jpg,Fox,Fox_60.txt,EMPTY,PENDING
Fox_71.jpg,Fox,Fox_71.txt,EMPTY,PENDING
Fox_8.jpg,Fox,Fox_8.txt,EMPTY,PENDING
Fox_84.jpg,Fox,Fox_84.txt,EMPTY,PENDING
Fox_88.jpg,Fox,Fox_88.txt,EMPTY,PENDING
Fox_89.jpg,Fox,Fox_89.txt,EMPTY,PENDING
Fox_99.jpg,Fox,Fox_99.txt,EMPTY,PENDING
gray_wolf_107.jpg,gray_wolf,gray_wolf_107.txt,EMPTY,PENDING
gray_wolf_111.jpg,gray_wolf,gray_wolf_111.txt,EMPTY,PENDING
gray_wolf_113.jpg,gray_wolf,gray_wolf_113.txt,EMPTY,PENDING
gray_wolf_116.jpg,gray_wolf,gray_wolf_116.txt,EMPTY,PENDING
gray_wolf_117.jpg,gray_wolf,gray_wolf_117.txt,EMPTY,PENDING
gray_wolf_132.jpg,gray_wolf,gray_wolf_132.txt,EMPTY,PENDING
gray_wolf_136.jpg,gray_wolf,gray_wolf_136.txt,EMPTY,PENDING
gray_wolf_145.jpg,gray_wolf,gray_wolf_145.txt,EMPTY,PENDING
gray_wolf_15.jpg,gray_wolf,gray_wolf_15.txt,EMPTY,PENDING
gray_wolf_151.jpg,gray_wolf,gray_wolf_151.txt,EMPTY,PENDING
gray_wolf_159.jpg,gray_wolf,gray_wolf_159.txt,EMPTY,PENDING
gray_wolf_165.jpg,gray_wolf,gray_wolf_165.txt,EMPTY,PENDING
gray_wolf_170.jpg,gray_wolf,gray_wolf_170.txt,EMPTY,PENDING
gray_wolf_187.jpg,gray_wolf,gray_wolf_187.txt,EMPTY,PENDING
gray_wolf_27.jpg,gray_wolf,gray_wolf_27.txt,EMPTY,PENDING
gray_wolf_29.jpg,gray_wolf,gray_wolf_29.txt,EMPTY,PENDING
gray_wolf_44.jpg,gray_wolf,gray_wolf_44.txt,EMPTY,PENDING
gray_wolf_49.jpg,gray_wolf,gray_wolf_49.txt,EMPTY,PENDING
gray_wolf_51.jpg,gray_wolf,gray_wolf_51.txt,EMPTY,PENDING
gray_wolf_68.jpg,gray_wolf,gray_wolf_68.txt,EMPTY,PENDING
gray_wolf_75.jpg,gray_wolf,gray_wolf_75.txt,EMPTY,PENDING
gray_wolf_8.jpg,gray_wolf,gray_wolf_8.txt,EMPTY,PENDING
gray_wolf_87.jpg,gray_wolf,gray_wolf_87.txt,EMPTY,PENDING
great_horned_owl_104.jpg,great_horned_owl,great_horned_owl_104.txt,EMPTY,PENDING
great_horned_owl_108.jpg,great_horned_owl,great_horned_owl_108.txt,EMPTY,PENDING
great_horned_owl_110.jpg,great_horned_owl,great_horned_owl_110.txt,EMPTY,PENDING
great_horned_owl_112.jpg,great_horned_owl,great_horned_owl_112.txt,EMPTY,PENDING
great_horned_owl_116.jpg,great_horned_owl,great_horned_owl_116.txt,EMPTY,PENDING
great_horned_owl_119.jpg,great_horned_owl,great_horned_owl_119.txt,EMPTY,PENDING
great_horned_owl_125.jpg,great_horned_owl,great_horned_owl_125.txt,EMPTY,PENDING
great_horned_owl_13.jpg,great_horned_owl,great_horned_owl_13.txt,EMPTY,PENDING
great_horned_owl_131.jpg,great_horned_owl,great_horned_owl_131.txt,EMPTY,PENDING
great_horned_owl_132.jpg,great_horned_owl,great_horned_owl_132.txt,EMPTY,PENDING
great_horned_owl_14.jpg,great_horned_owl,great_horned_owl_14.txt,EMPTY,PENDING
great_horned_owl_143.jpg,great_horned_owl,great_horned_owl_143.txt,EMPTY,PENDING
great_horned_owl_148.jpg,great_horned_owl,great_horned_owl_148.txt,EMPTY,PENDING
great_horned_owl_164.jpg,great_horned_owl,great_horned_owl_164.txt,EMPTY,PENDING
great_horned_owl_165.jpg,great_horned_owl,great_horned_owl_165.txt,EMPTY,PENDING
great_horned_owl_167.jpg,great_horned_owl,great_horned_owl_167.txt,EMPTY,PENDING
great_horned_owl_186.jpg,great_horned_owl,great_horned_owl_186.txt,EMPTY,PENDING
great_horned_owl_187.jpg,great_horned_owl,great_horned_owl_187.txt,EMPTY,PENDING
great_horned_owl_188.jpg,great_horned_owl,great_horned_owl_188.txt,EMPTY,PENDING
great_horned_owl_189.jpg,great_horned_owl,great_horned_owl_189.txt,EMPTY,PENDING
great_horned_owl_21.jpg,great_horned_owl,great_horned_owl_21.txt,EMPTY,PENDING
great_horned_owl_224.jpg,great_horned_owl,great_horned_owl_224.txt,EMPTY,PENDING
great_horned_owl_230.jpg,great_horned_owl,great_horned_owl_230.txt,EMPTY,PENDING
great_horned_owl_246.jpg,great_horned_owl,great_horned_owl_246.txt,EMPTY,PENDING
great_horned_owl_255.jpg,great_horned_owl,great_horned_owl_255.txt,EMPTY,PENDING
great_horned_owl_258.jpg,great_horned_owl,great_horned_owl_258.txt,EMPTY,PENDING
great_horned_owl_267.jpg,great_horned_owl,great_horned_owl_267.txt,EMPTY,PENDING
great_horned_owl_36.jpg,great_horned_owl,great_horned_owl_36.txt,EMPTY,PENDING
great_horned_owl_38.jpg,great_horned_owl,great_horned_owl_38.txt,EMPTY,PENDING
great_horned_owl_41.jpg,great_horned_owl,great_horned_owl_41.txt,EMPTY,PENDING
great_horned_owl_55.jpg,great_horned_owl,great_horned_owl_55.txt,EMPTY,PENDING
great_horned_owl_6.jpg,great_horned_owl,great_horned_owl_6.txt,EMPTY,PENDING
great_horned_owl_63.jpg,great_horned_owl,great_horned_owl_63.txt,EMPTY,PENDING
great_horned_owl_64.jpg,great_horned_owl,great_horned_owl_64.txt,EMPTY,PENDING
great_horned_owl_67.jpg,great_horned_owl,great_horned_owl_67.txt,EMPTY,PENDING
great_horned_owl_77.jpg,great_horned_owl,great_horned_owl_77.txt,EMPTY,PENDING
great_horned_owl_8.jpg,great_horned_owl,great_horned_owl_8.txt,EMPTY,PENDING
great_horned_owl_82.jpg,great_horned_owl,great_horned_owl_82.txt,EMPTY,PENDING
great_horned_owl_83.jpg,great_horned_owl,great_horned_owl_83.txt,EMPTY,PENDING
great_horned_owl_97.jpg,great_horned_owl,great_horned_owl_97.txt,EMPTY,PENDING
harbor_seal_11.jpg,harbor_seal,harbor_seal_11.txt,EMPTY,PENDING
harbor_seal_119.jpg,harbor_seal,harbor_seal_119.txt,EMPTY,PENDING
harbor_seal_124.jpg,harbor_seal,harbor_seal_124.txt,EMPTY,PENDING
harbor_seal_145.jpg,harbor_seal,harbor_seal_145.txt,EMPTY,PENDING
harbor_seal_148.jpg,harbor_seal,harbor_seal_148.txt,EMPTY,PENDING
harbor_seal_150.jpg,harbor_seal,harbor_seal_150.txt,EMPTY,PENDING
harbor_seal_151.jpg,harbor_seal,harbor_seal_151.txt,EMPTY,PENDING
harbor_seal_154.jpg,harbor_seal,harbor_seal_154.txt,EMPTY,PENDING
harbor_seal_155.jpg,harbor_seal,harbor_seal_155.txt,EMPTY,PENDING
harbor_seal_168.jpg,harbor_seal,harbor_seal_168.txt,EMPTY,PENDING
harbor_seal_177.jpg,harbor_seal,harbor_seal_177.txt,EMPTY,PENDING
harbor_seal_178.jpg,harbor_seal,harbor_seal_178.txt,EMPTY,PENDING
harbor_seal_194.jpg,harbor_seal,harbor_seal_194.txt,EMPTY,PENDING
harbor_seal_2.jpg,harbor_seal,harbor_seal_2.txt,EMPTY,PENDING
harbor_seal_209.jpg,harbor_seal,harbor_seal_209.txt,EMPTY,PENDING
harbor_seal_215.jpg,harbor_seal,harbor_seal_215.txt,EMPTY,PENDING
harbor_seal_216.jpg,harbor_seal,harbor_seal_216.txt,EMPTY,PENDING
harbor_seal_218.jpg,harbor_seal,harbor_seal_218.txt,EMPTY,PENDING
harbor_seal_221.jpg,harbor_seal,harbor_seal_221.txt,EMPTY,PENDING
harbor_seal_222.jpg,harbor_seal,harbor_seal_222.txt,EMPTY,PENDING
harbor_seal_228.jpg,harbor_seal,harbor_seal_228.txt,EMPTY,PENDING
harbor_seal_23.jpg,harbor_seal,harbor_seal_23.txt,EMPTY,PENDING
harbor_seal_231.jpg,harbor_seal,harbor_seal_231.txt,EMPTY,PENDING
harbor_seal_243.jpg,harbor_seal,harbor_seal_243.txt,EMPTY,PENDING
harbor_seal_26.jpg,harbor_seal,harbor_seal_26.txt,EMPTY,PENDING
harbor_seal_263.jpg,harbor_seal,harbor_seal_263.txt,EMPTY,PENDING
harbor_seal_27.jpg,harbor_seal,harbor_seal_27.txt,EMPTY,PENDING
harbor_seal_270.jpg,harbor_seal,harbor_seal_270.txt,EMPTY,PENDING
harbor_seal_273.jpg,harbor_seal,harbor_seal_273.txt,EMPTY,PENDING
harbor_seal_280.jpg,harbor_seal,harbor_seal_280.txt,EMPTY,PENDING
harbor_seal_29.jpg,harbor_seal,harbor_seal_29.txt,EMPTY,PENDING
harbor_seal_290.jpg,harbor_seal,harbor_seal_290.txt,EMPTY,PENDING
harbor_seal_295.jpg,harbor_seal,harbor_seal_295.txt,EMPTY,PENDING
harbor_seal_298.jpg,harbor_seal,harbor_seal_298.txt,EMPTY,PENDING
harbor_seal_299.jpg,harbor_seal,harbor_seal_299.txt,EMPTY,PENDING
harbor_seal_39.jpg,harbor_seal,harbor_seal_39.txt,EMPTY,PENDING
harbor_seal_46.jpg,harbor_seal,harbor_seal_46.txt,EMPTY,PENDING
harbor_seal_50.jpg,harbor_seal,harbor_seal_50.txt,EMPTY,PENDING
harbor_seal_66.jpg,harbor_seal,harbor_seal_66.txt,EMPTY,PENDING
harbor_seal_7.jpg,harbor_seal,harbor_seal_7.txt,EMPTY,PENDING
harbor_seal_81.jpg,harbor_seal,harbor_seal_81.txt,EMPTY,PENDING
harbor_seal_93.jpg,harbor_seal,harbor_seal_93.txt,EMPTY,PENDING
harbor_seal_96.jpg,harbor_seal,harbor_seal_96.txt,EMPTY,PENDING
kangaroo_rat_103.jpg,kangaroo_rat,kangaroo_rat_103.txt,EMPTY,PENDING
kangaroo_rat_116.jpg,kangaroo_rat,kangaroo_rat_116.txt,EMPTY,PENDING
kangaroo_rat_117.jpg,kangaroo_rat,kangaroo_rat_117.txt,EMPTY,PENDING
kangaroo_rat_12.jpg,kangaroo_rat,kangaroo_rat_12.txt,EMPTY,PENDING
kangaroo_rat_13.jpg,kangaroo_rat,kangaroo_rat_13.txt,EMPTY,PENDING
kangaroo_rat_149.jpg,kangaroo_rat,kangaroo_rat_149.txt,EMPTY,PENDING
kangaroo_rat_150.jpg,kangaroo_rat,kangaroo_rat_150.txt,EMPTY,PENDING
kangaroo_rat_168.jpg,kangaroo_rat,kangaroo_rat_168.txt,EMPTY,PENDING
kangaroo_rat_17.jpg,kangaroo_rat,kangaroo_rat_17.txt,EMPTY,PENDING
kangaroo_rat_172.jpg,kangaroo_rat,kangaroo_rat_172.txt,EMPTY,PENDING
kangaroo_rat_183.jpg,kangaroo_rat,kangaroo_rat_183.txt,EMPTY,PENDING
kangaroo_rat_184.jpg,kangaroo_rat,kangaroo_rat_184.txt,EMPTY,PENDING
kangaroo_rat_185.jpg,kangaroo_rat,kangaroo_rat_185.txt,EMPTY,PENDING
kangaroo_rat_186.jpg,kangaroo_rat,kangaroo_rat_186.txt,EMPTY,PENDING
kangaroo_rat_189.jpg,kangaroo_rat,kangaroo_rat_189.txt,EMPTY,PENDING
kangaroo_rat_19.jpg,kangaroo_rat,kangaroo_rat_19.txt,EMPTY,PENDING
kangaroo_rat_190.jpg,kangaroo_rat,kangaroo_rat_190.txt,EMPTY,PENDING
