image,label_file,status
bighorn_sheep_214.jpg,bighorn_sheep_214.txt,NEEDS_MANUAL_ANNOTATION
bighorn_sheep_222.jpg,bighorn_sheep_222.txt,NEEDS_MANUAL_ANNOTATION
bighorn_sheep_227.jpg,bighorn_sheep_227.txt,NEEDS_MANUAL_ANNOTATION
bighorn_sheep_231.jpg,bighorn_sheep_231.txt,NEEDS_MANUAL_ANNOTATION
bighorn_sheep_232.jpg,bighorn_sheep_232.txt,NEEDS_MANUAL_ANNOTATION
bighorn_sheep_26.jpg,bighorn_sheep_26.txt,NEEDS_MANUAL_ANNOTATION
bighorn_sheep_272.jpg,bighorn_sheep_272.txt,NEEDS_MANUAL_ANNOTATION
bighorn_sheep_276.jpg,bighorn_sheep_276.txt,NEEDS_MANUAL_ANNOTATION
bighorn_sheep_41.jpg,bighorn_sheep_41.txt,NEEDS_MANUAL_ANNOTATION
bighorn_sheep_79.jpg,bighorn_sheep_79.txt,NEEDS_MANUAL_ANNOTATION
california_vole_10.jpg,california_vole_10.txt,NEEDS_MANUAL_ANNOTATION
california_vole_101.jpg,california_vole_101.txt,NEEDS_MANUAL_ANNOTATION
california_vole_103.jpg,california_vole_103.txt,NEEDS_MANUAL_ANNOTATION
california_vole_12.jpg,california_vole_12.txt,NEEDS_MANUAL_ANNOTATION
california_vole_129.jpg,california_vole_129.txt,NEEDS_MANUAL_ANNOTATION
california_vole_131.jpg,california_vole_131.txt,NEEDS_MANUAL_ANNOTATION
california_vole_136.jpg,california_vole_136.txt,NEEDS_MANUAL_ANNOTATION
california_vole_137.jpg,california_vole_137.txt,NEEDS_MANUAL_ANNOTATION
california_vole_141.jpg,california_vole_141.txt,NEEDS_MANUAL_ANNOTATION
california_vole_153.jpg,california_vole_153.txt,NEEDS_MANUAL_ANNOTATION
california_vole_159.jpg,california_vole_159.txt,NEEDS_MANUAL_ANNOTATION
california_vole_162.jpg,california_vole_162.txt,NEEDS_MANUAL_ANNOTATION
california_vole_170.jpg,california_vole_170.txt,NEEDS_MANUAL_ANNOTATION
california_vole_195.jpg,california_vole_195.txt,NEEDS_MANUAL_ANNOTATION
california_vole_202.jpg,california_vole_202.txt,NEEDS_MANUAL_ANNOTATION
california_vole_215.jpg,california_vole_215.txt,NEEDS_MANUAL_ANNOTATION
california_vole_22.jpg,california_vole_22.txt,NEEDS_MANUAL_ANNOTATION
california_vole_227.jpg,california_vole_227.txt,NEEDS_MANUAL_ANNOTATION
california_vole_231.jpg,california_vole_231.txt,NEEDS_MANUAL_ANNOTATION
california_vole_24.jpg,california_vole_24.txt,NEEDS_MANUAL_ANNOTATION
california_vole_247.jpg,california_vole_247.txt,NEEDS_MANUAL_ANNOTATION
california_vole_255.jpg,california_vole_255.txt,NEEDS_MANUAL_ANNOTATION
california_vole_26.jpg,california_vole_26.txt,NEEDS_MANUAL_ANNOTATION
california_vole_262.jpg,california_vole_262.txt,NEEDS_MANUAL_ANNOTATION
california_vole_263.jpg,california_vole_263.txt,NEEDS_MANUAL_ANNOTATION
california_vole_264.jpg,california_vole_264.txt,NEEDS_MANUAL_ANNOTATION
california_vole_275.jpg,california_vole_275.txt,NEEDS_MANUAL_ANNOTATION
california_vole_287.jpg,california_vole_287.txt,NEEDS_MANUAL_ANNOTATION
california_vole_30.jpg,california_vole_30.txt,NEEDS_MANUAL_ANNOTATION
california_vole_33.jpg,california_vole_33.txt,NEEDS_MANUAL_ANNOTATION
california_vole_62.jpg,california_vole_62.txt,NEEDS_MANUAL_ANNOTATION
california_vole_67.jpg,california_vole_67.txt,NEEDS_MANUAL_ANNOTATION
california_vole_73.jpg,california_vole_73.txt,NEEDS_MANUAL_ANNOTATION
california_vole_84.jpg,california_vole_84.txt,NEEDS_MANUAL_ANNOTATION
california_vole_89.jpg,california_vole_89.txt,NEEDS_MANUAL_ANNOTATION
california_vole_93.jpg,california_vole_93.txt,NEEDS_MANUAL_ANNOTATION
Deer_131.jpg,Deer_131.txt,NEEDS_MANUAL_ANNOTATION
Deer_138.jpg,Deer_138.txt,NEEDS_MANUAL_ANNOTATION
Deer_143.jpg,Deer_143.txt,NEEDS_MANUAL_ANNOTATION
Deer_150.jpg,Deer_150.txt,NEEDS_MANUAL_ANNOTATION
Deer_170.jpg,Deer_170.txt,NEEDS_MANUAL_ANNOTATION
Deer_227.jpg,Deer_227.txt,NEEDS_MANUAL_ANNOTATION
Deer_274.jpg,Deer_274.txt,NEEDS_MANUAL_ANNOTATION
Deer_278.jpg,Deer_278.txt,NEEDS_MANUAL_ANNOTATION
Deer_281.jpg,Deer_281.txt,NEEDS_MANUAL_ANNOTATION
Deer_291.jpg,Deer_291.txt,NEEDS_MANUAL_ANNOTATION
Deer_307.jpg,Deer_307.txt,NEEDS_MANUAL_ANNOTATION
Deer_320.jpg,Deer_320.txt,NEEDS_MANUAL_ANNOTATION
Deer_331.jpg,Deer_331.txt,NEEDS_MANUAL_ANNOTATION
Deer_333.jpg,Deer_333.txt,NEEDS_MANUAL_ANNOTATION
Deer_362.jpg,Deer_362.txt,NEEDS_MANUAL_ANNOTATION
Deer_384.jpg,Deer_384.txt,NEEDS_MANUAL_ANNOTATION
Deer_388.jpg,Deer_388.txt,NEEDS_MANUAL_ANNOTATION
Deer_48.jpg,Deer_48.txt,NEEDS_MANUAL_ANNOTATION
Deer_60.jpg,Deer_60.txt,NEEDS_MANUAL_ANNOTATION
Fox_105.jpg,Fox_105.txt,NEEDS_MANUAL_ANNOTATION
Fox_121.jpg,Fox_121.txt,NEEDS_MANUAL_ANNOTATION
Fox_143.jpg,Fox_143.txt,NEEDS_MANUAL_ANNOTATION
Fox_154.jpg,Fox_154.txt,NEEDS_MANUAL_ANNOTATION
Fox_155.jpg,Fox_155.txt,NEEDS_MANUAL_ANNOTATION
Fox_156.jpg,Fox_156.txt,NEEDS_MANUAL_ANNOTATION
Fox_16.jpg,Fox_16.txt,NEEDS_MANUAL_ANNOTATION
Fox_176.jpg,Fox_176.txt,NEEDS_MANUAL_ANNOTATION
Fox_179.jpg,Fox_179.txt,NEEDS_MANUAL_ANNOTATION
Fox_181.jpg,Fox_181.txt,NEEDS_MANUAL_ANNOTATION
Fox_190.jpg,Fox_190.txt,NEEDS_MANUAL_ANNOTATION
Fox_211.jpg,Fox_211.txt,NEEDS_MANUAL_ANNOTATION
Fox_215.jpg,Fox_215.txt,NEEDS_MANUAL_ANNOTATION
Fox_222.jpg,Fox_222.txt,NEEDS_MANUAL_ANNOTATION
Fox_224.jpg,Fox_224.txt,NEEDS_MANUAL_ANNOTATION
Fox_227.jpg,Fox_227.txt,NEEDS_MANUAL_ANNOTATION
Fox_228.jpg,Fox_228.txt,NEEDS_MANUAL_ANNOTATION
Fox_250.jpg,Fox_250.txt,NEEDS_MANUAL_ANNOTATION
Fox_260.jpg,Fox_260.txt,NEEDS_MANUAL_ANNOTATION
Fox_28.jpg,Fox_28.txt,NEEDS_MANUAL_ANNOTATION
Fox_288.jpg,Fox_288.txt,NEEDS_MANUAL_ANNOTATION
Fox_290.jpg,Fox_290.txt,NEEDS_MANUAL_ANNOTATION
Fox_291.jpg,Fox_291.txt,NEEDS_MANUAL_ANNOTATION
Fox_32.jpg,Fox_32.txt,NEEDS_MANUAL_ANNOTATION
Fox_37.jpg,Fox_37.txt,NEEDS_MANUAL_ANNOTATION
Fox_38.jpg,Fox_38.txt,NEEDS_MANUAL_ANNOTATION
Fox_39.jpg,Fox_39.txt,NEEDS_MANUAL_ANNOTATION
Fox_47.jpg,Fox_47.txt,NEEDS_MANUAL_ANNOTATION
Fox_49.jpg,Fox_49.txt,NEEDS_MANUAL_ANNOTATION
Fox_5.jpg,Fox_5.txt,NEEDS_MANUAL_ANNOTATION
Fox_51.jpg,Fox_51.txt,NEEDS_MANUAL_ANNOTATION
Fox_60.jpg,Fox_60.txt,NEEDS_MANUAL_ANNOTATION
Fox_71.jpg,Fox_71.txt,NEEDS_MANUAL_ANNOTATION
Fox_8.jpg,Fox_8.txt,NEEDS_MANUAL_ANNOTATION
Fox_84.jpg,Fox_84.txt,NEEDS_MANUAL_ANNOTATION
Fox_88.jpg,Fox_88.txt,NEEDS_MANUAL_ANNOTATION
Fox_89.jpg,Fox_89.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_107.jpg,gray_wolf_107.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_111.jpg,gray_wolf_111.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_113.jpg,gray_wolf_113.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_116.jpg,gray_wolf_116.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_117.jpg,gray_wolf_117.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_132.jpg,gray_wolf_132.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_136.jpg,gray_wolf_136.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_145.jpg,gray_wolf_145.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_15.jpg,gray_wolf_15.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_151.jpg,gray_wolf_151.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_159.jpg,gray_wolf_159.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_165.jpg,gray_wolf_165.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_170.jpg,gray_wolf_170.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_187.jpg,gray_wolf_187.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_27.jpg,gray_wolf_27.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_29.jpg,gray_wolf_29.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_8.jpg,gray_wolf_8.txt,NEEDS_MANUAL_ANNOTATION
gray_wolf_87.jpg,gray_wolf_87.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_108.jpg,great_horned_owl_108.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_110.jpg,great_horned_owl_110.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_112.jpg,great_horned_owl_112.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_125.jpg,great_horned_owl_125.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_131.jpg,great_horned_owl_131.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_132.jpg,great_horned_owl_132.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_14.jpg,great_horned_owl_14.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_148.jpg,great_horned_owl_148.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_164.jpg,great_horned_owl_164.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_165.jpg,great_horned_owl_165.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_167.jpg,great_horned_owl_167.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_189.jpg,great_horned_owl_189.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_21.jpg,great_horned_owl_21.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_224.jpg,great_horned_owl_224.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_230.jpg,great_horned_owl_230.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_246.jpg,great_horned_owl_246.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_255.jpg,great_horned_owl_255.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_258.jpg,great_horned_owl_258.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_36.jpg,great_horned_owl_36.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_41.jpg,great_horned_owl_41.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_6.jpg,great_horned_owl_6.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_64.jpg,great_horned_owl_64.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_67.jpg,great_horned_owl_67.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_8.jpg,great_horned_owl_8.txt,NEEDS_MANUAL_ANNOTATION
great_horned_owl_83.jpg,great_horned_owl_83.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_119.jpg,harbor_seal_119.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_124.jpg,harbor_seal_124.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_145.jpg,harbor_seal_145.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_150.jpg,harbor_seal_150.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_151.jpg,harbor_seal_151.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_154.jpg,harbor_seal_154.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_155.jpg,harbor_seal_155.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_177.jpg,harbor_seal_177.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_178.jpg,harbor_seal_178.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_209.jpg,harbor_seal_209.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_215.jpg,harbor_seal_215.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_218.jpg,harbor_seal_218.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_221.jpg,harbor_seal_221.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_23.jpg,harbor_seal_23.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_243.jpg,harbor_seal_243.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_26.jpg,harbor_seal_26.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_270.jpg,harbor_seal_270.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_273.jpg,harbor_seal_273.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_29.jpg,harbor_seal_29.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_299.jpg,harbor_seal_299.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_39.jpg,harbor_seal_39.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_7.jpg,harbor_seal_7.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_81.jpg,harbor_seal_81.txt,NEEDS_MANUAL_ANNOTATION
harbor_seal_93.jpg,harbor_seal_93.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_149.jpg,kangaroo_rat_149.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_150.jpg,kangaroo_rat_150.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_17.jpg,kangaroo_rat_17.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_172.jpg,kangaroo_rat_172.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_183.jpg,kangaroo_rat_183.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_184.jpg,kangaroo_rat_184.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_185.jpg,kangaroo_rat_185.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_186.jpg,kangaroo_rat_186.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_19.jpg,kangaroo_rat_19.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_190.jpg,kangaroo_rat_190.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_191.jpg,kangaroo_rat_191.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_221.jpg,kangaroo_rat_221.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_225.jpg,kangaroo_rat_225.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_230.jpg,kangaroo_rat_230.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_243.jpg,kangaroo_rat_243.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_249.jpg,kangaroo_rat_249.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_274.jpg,kangaroo_rat_274.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_287.jpg,kangaroo_rat_287.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_295.jpg,kangaroo_rat_295.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_32.jpg,kangaroo_rat_32.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_33.jpg,kangaroo_rat_33.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_52.jpg,kangaroo_rat_52.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_92.jpg,kangaroo_rat_92.txt,NEEDS_MANUAL_ANNOTATION
kangaroo_rat_96.jpg,kangaroo_rat_96.txt,NEEDS_MANUAL_ANNOTATION
Lion_1.jpg,Lion_1.txt,NEEDS_MANUAL_ANNOTATION
Lion_10.jpg,Lion_10.txt,NEEDS_MANUAL_ANNOTATION
Lion_11.jpg,Lion_11.txt,NEEDS_MANUAL_ANNOTATION
Lion_114.jpg,Lion_114.txt,NEEDS_MANUAL_ANNOTATION
Lion_121.jpg,Lion_121.txt,NEEDS_MANUAL_ANNOTATION
Lion_124.jpg,Lion_124.txt,NEEDS_MANUAL_ANNOTATION
Lion_137.jpg,Lion_137.txt,NEEDS_MANUAL_ANNOTATION
Lion_153.jpg,Lion_153.txt,NEEDS_MANUAL_ANNOTATION
Lion_156.jpg,Lion_156.txt,NEEDS_MANUAL_ANNOTATION
Lion_169.jpg,Lion_169.txt,NEEDS_MANUAL_ANNOTATION
Lion_174.jpg,Lion_174.txt,NEEDS_MANUAL_ANNOTATION
Lion_175.jpg,Lion_175.txt,NEEDS_MANUAL_ANNOTATION
Lion_178.jpg,Lion_178.txt,NEEDS_MANUAL_ANNOTATION
Lion_187.jpg,Lion_187.txt,NEEDS_MANUAL_ANNOTATION
Lion_197.jpg,Lion_197.txt,NEEDS_MANUAL_ANNOTATION
Lion_2.jpg,Lion_2.txt,NEEDS_MANUAL_ANNOTATION
Lion_204.jpg,Lion_204.txt,NEEDS_MANUAL_ANNOTATION
Lion_234.jpg,Lion_234.txt,NEEDS_MANUAL_ANNOTATION
Lion_266.jpg,Lion_266.txt,NEEDS_MANUAL_ANNOTATION
Lion_268.jpg,Lion_268.txt,NEEDS_MANUAL_ANNOTATION
Lion_273.jpg,Lion_273.txt,NEEDS_MANUAL_ANNOTATION
Lion_4.jpg,Lion_4.txt,NEEDS_MANUAL_ANNOTATION
Lion_5.jpg,Lion_5.txt,NEEDS_MANUAL_ANNOTATION
Lion_65.jpg,Lion_65.txt,NEEDS_MANUAL_ANNOTATION
Lion_73.jpg,Lion_73.txt,NEEDS_MANUAL_ANNOTATION
Lion_8.jpg,Lion_8.txt,NEEDS_MANUAL_ANNOTATION
Lion_81.jpg,Lion_81.txt,NEEDS_MANUAL_ANNOTATION
Lion_85.jpg,Lion_85.txt,NEEDS_MANUAL_ANNOTATION
Lion_86.jpg,Lion_86.txt,NEEDS_MANUAL_ANNOTATION
mountain_lion_117.jpg,mountain_lion_117.txt,NEEDS_MANUAL_ANNOTATION
mountain_lion_118.jpg,mountain_lion_118.txt,NEEDS_MANUAL_ANNOTATION
mountain_lion_167.jpg,mountain_lion_167.txt,NEEDS_MANUAL_ANNOTATION
mountain_lion_170.jpg,mountain_lion_170.txt,NEEDS_MANUAL_ANNOTATION
mountain_lion_236.jpg,mountain_lion_236.txt,NEEDS_MANUAL_ANNOTATION
mountain_lion_288.jpg,mountain_lion_288.txt,NEEDS_MANUAL_ANNOTATION
mountain_lion_86.jpg,mountain_lion_86.txt,NEEDS_MANUAL_ANNOTATION
mountain_lion_98.jpg,mountain_lion_98.txt,NEEDS_MANUAL_ANNOTATION
rabbit_16.jpg,rabbit_16.txt,NEEDS_MANUAL_ANNOTATION
rabbit_17.jpg,rabbit_17.txt,NEEDS_MANUAL_ANNOTATION
rabbit_193.jpg,rabbit_193.txt,NEEDS_MANUAL_ANNOTATION
rabbit_202.jpg,rabbit_202.txt,NEEDS_MANUAL_ANNOTATION
rabbit_216.jpg,rabbit_216.txt,NEEDS_MANUAL_ANNOTATION
rabbit_233.jpg,rabbit_233.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_113.jpg,red_tailed_hawk_113.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_116.jpg,red_tailed_hawk_116.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_123.jpg,red_tailed_hawk_123.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_129.jpg,red_tailed_hawk_129.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_13.jpg,red_tailed_hawk_13.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_131.jpg,red_tailed_hawk_131.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_132.jpg,red_tailed_hawk_132.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_151.jpg,red_tailed_hawk_151.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_161.jpg,red_tailed_hawk_161.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_168.jpg,red_tailed_hawk_168.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_18.jpg,red_tailed_hawk_18.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_203.jpg,red_tailed_hawk_203.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_208.jpg,red_tailed_hawk_208.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_209.jpg,red_tailed_hawk_209.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_210.jpg,red_tailed_hawk_210.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_219.jpg,red_tailed_hawk_219.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_220.jpg,red_tailed_hawk_220.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_240.jpg,red_tailed_hawk_240.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_275.jpg,red_tailed_hawk_275.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_291.jpg,red_tailed_hawk_291.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_37.jpg,red_tailed_hawk_37.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_40.jpg,red_tailed_hawk_40.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_47.jpg,red_tailed_hawk_47.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_48.jpg,red_tailed_hawk_48.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_49.jpg,red_tailed_hawk_49.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_50.jpg,red_tailed_hawk_50.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_62.jpg,red_tailed_hawk_62.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_64.jpg,red_tailed_hawk_64.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_77.jpg,red_tailed_hawk_77.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_79.jpg,red_tailed_hawk_79.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_91.jpg,red_tailed_hawk_91.txt,NEEDS_MANUAL_ANNOTATION
red_tailed_hawk_94.jpg,red_tailed_hawk_94.txt,NEEDS_MANUAL_ANNOTATION
tule_elk_112.jpg,tule_elk_112.txt,NEEDS_MANUAL_ANNOTATION
tule_elk_203.jpg,tule_elk_203.txt,NEEDS_MANUAL_ANNOTATION
tule_elk_240.jpg,tule_elk_240.txt,NEEDS_MANUAL_ANNOTATION
tule_elk_251.jpg,tule_elk_251.txt,NEEDS_MANUAL_ANNOTATION
tule_elk_26.jpg,tule_elk_26.txt,NEEDS_MANUAL_ANNOTATION
tule_elk_90.jpg,tule_elk_90.txt,NEEDS_MANUAL_ANNOTATION
turkey_0.jpg,turkey_0.txt,NEEDS_MANUAL_ANNOTATION
turkey_1.jpg,turkey_1.txt,NEEDS_MANUAL_ANNOTATION
turkey_100.jpg,turkey_100.txt,NEEDS_MANUAL_ANNOTATION
turkey_118.jpg,turkey_118.txt,NEEDS_MANUAL_ANNOTATION
turkey_13.jpg,turkey_13.txt,NEEDS_MANUAL_ANNOTATION
turkey_134.jpg,turkey_134.txt,NEEDS_MANUAL_ANNOTATION
